Freq.	V(vout)
1.91425592502084e+008	(-1.48461673375649e+002dB,1.17278073739932e+001°)
1.91866874067005e+008	(-1.48624636920439e+002dB,1.16998074954846e+001°)
1.92309172890992e+008	(-1.48787586489044e+002dB,1.16718768515800e+001°)
1.92752491319069e+008	(-1.48950522149074e+002dB,1.16440152423432e+001°)
1.93196831701668e+008	(-1.49113443967799e+002dB,1.16162224685877e+001°)
1.93642196394636e+008	(-1.49276352012146e+002dB,1.15884983318731e+001°)
1.94088587759253e+008	(-1.49439246348704e+002dB,1.15608426345010e+001°)
1.94536008162242e+008	(-1.49602127043724e+002dB,1.15332551795106e+001°)
1.94984459975780e+008	(-1.49764994163120e+002dB,1.15057357706752e+001°)
1.95433945577515e+008	(-1.49927847772475e+002dB,1.14782842124985e+001°)
1.95884467350574e+008	(-1.50090687937037e+002dB,1.14509003102099e+001°)
1.96336027683580e+008	(-1.50253514721726e+002dB,1.14235838697614e+001°)
1.96788628970659e+008	(-1.50416328191134e+002dB,1.13963346978234e+001°)
1.97242273611460e+008	(-1.50579128409524e+002dB,1.13691526017812e+001°)
1.97696964011161e+008	(-1.50741915440837e+002dB,1.13420373897308e+001°)
1.98152702580485e+008	(-1.50904689348689e+002dB,1.13149888704753e+001°)
1.98609491735712e+008	(-1.51067450196377e+002dB,1.12880068535216e+001°)
1.99067333898693e+008	(-1.51230198046876e+002dB,1.12610911490759e+001°)
1.99526231496863e+008	(-1.51392932962846e+002dB,1.12342415680408e+001°)
1.99986186963249e+008	(-1.51555655006628e+002dB,1.12074579220113e+001°)
2.00447202736491e+008	(-1.51718364240252e+002dB,1.11807400232708e+001°)
2.00909281260847e+008	(-1.51881060725434e+002dB,1.11540876847885e+001°)
2.01372424986213e+008	(-1.52043744523579e+002dB,1.11275007202147e+001°)
2.01836636368130e+008	(-1.52206415695782e+002dB,1.11009789438782e+001°)
2.02301917867801e+008	(-1.52369074302834e+002dB,1.10745221707820e+001°)
2.02768271952102e+008	(-1.52531720405216e+002dB,1.10481302166003e+001°)
2.03235701093596e+008	(-1.52694354063108e+002dB,1.10218028976749e+001°)
2.03704207770546e+008	(-1.52856975336385e+002dB,1.09955400310118e+001°)
2.04173794466927e+008	(-1.53019584284625e+002dB,1.09693414342776e+001°)
2.04644463672441e+008	(-1.53182180967102e+002dB,1.09432069257960e+001°)
2.05116217882530e+008	(-1.53344765442797e+002dB,1.09171363245450e+001°)
2.05589059598388e+008	(-1.53507337770393e+002dB,1.08911294501529e+001°)
2.06062991326974e+008	(-1.53669898008277e+002dB,1.08651861228952e+001°)
2.06538015581026e+008	(-1.53832446214546e+002dB,1.08393061636915e+001°)
2.07014134879078e+008	(-1.53994982447005e+002dB,1.08134893941017e+001°)
2.07491351745464e+008	(-1.54157506763169e+002dB,1.07877356363235e+001°)
2.07969668710343e+008	(-1.54320019220265e+002dB,1.07620447131882e+001°)
2.08449088309702e+008	(-1.54482519875235e+002dB,1.07364164481582e+001°)
2.08929613085377e+008	(-1.54645008784733e+002dB,1.07108506653238e+001°)
2.09411245585062e+008	(-1.54807486005132e+002dB,1.06853471893993e+001°)
2.09893988362325e+008	(-1.54969951592523e+002dB,1.06599058457207e+001°)
2.10377843976621e+008	(-1.55132405602717e+002dB,1.06345264602421e+001°)
2.10862814993302e+008	(-1.55294848091244e+002dB,1.06092088595327e+001°)
2.11348903983638e+008	(-1.55457279113359e+002dB,1.05839528707735e+001°)
2.11836113524823e+008	(-1.55619698724039e+002dB,1.05587583217545e+001°)
2.12324446199995e+008	(-1.55782106977989e+002dB,1.05336250408718e+001°)
2.12813904598244e+008	(-1.55944503929640e+002dB,1.05085528571240e+001°)
2.13304491314630e+008	(-1.56106889633151e+002dB,1.04835416001096e+001°)
2.13796208950196e+008	(-1.56269264142411e+002dB,1.04585911000238e+001°)
2.14289060111978e+008	(-1.56431627511042e+002dB,1.04337011876559e+001°)
2.14783047413026e+008	(-1.56593979792398e+002dB,1.04088716943858e+001°)
2.15278173472410e+008	(-1.56756321039566e+002dB,1.03841024521814e+001°)
2.15774440915239e+008	(-1.56918651305370e+002dB,1.03593932935958e+001°)
2.16271852372674e+008	(-1.57080970642373e+002dB,1.03347440517640e+001°)
2.16770410481942e+008	(-1.57243279102872e+002dB,1.03101545604004e+001°)
2.17270117886346e+008	(-1.57405576738908e+002dB,1.02856246537957e+001°)
2.17770977235288e+008	(-1.57567863602262e+002dB,1.02611541668141e+001°)
2.18272991184272e+008	(-1.57730139744457e+002dB,1.02367429348908e+001°)
2.18776162394927e+008	(-1.57892405216761e+002dB,1.02123907940287e+001°)
2.19280493535017e+008	(-1.58054660070187e+002dB,1.01880975807958e+001°)
2.19785987278454e+008	(-1.58216904355496e+002dB,1.01638631323227e+001°)
2.20292646305317e+008	(-1.58379138123194e+002dB,1.01396872862993e+001°)
2.20800473301862e+008	(-1.58541361423540e+002dB,1.01155698809728e+001°)
2.21309470960535e+008	(-1.58703574306541e+002dB,1.00915107551444e+001°)
2.21819641979993e+008	(-1.58865776821959e+002dB,1.00675097481666e+001°)
2.22330989065112e+008	(-1.59027969019307e+002dB,1.00435666999410e+001°)
2.22843514927002e+008	(-1.59190150947854e+002dB,1.00196814509154e+001°)
2.23357222283024e+008	(-1.59352322656624e+002dB,9.99585384208072e+000°)
2.23872113856805e+008	(-1.59514484194400e+002dB,9.97208371496918e+000°)
2.24388192378248e+008	(-1.59676635609722e+002dB,9.94837091165111e+000°)
2.24905460583549e+008	(-1.59838776950890e+002dB,9.92471527473251e+000°)
2.25423921215214e+008	(-1.60000908265966e+002dB,9.90111664735256e+000°)
2.25943577022069e+008	(-1.60163029602774e+002dB,9.87757487318097e+000°)
2.26464430759277e+008	(-1.60325141008902e+002dB,9.85408979641545e+000°)
2.26986485188353e+008	(-1.60487242531702e+002dB,9.83066126177922e+000°)
2.27509743077178e+008	(-1.60649334218294e+002dB,9.80728911451848e+000°)
2.28034207200012e+008	(-1.60811416115562e+002dB,9.78397320039989e+000°)
2.28559880337513e+008	(-1.60973488270163e+002dB,9.76071336570817e+000°)
2.29086765276748e+008	(-1.61135550728519e+002dB,9.73750945724354e+000°)
2.29614864811206e+008	(-1.61297603536828e+002dB,9.71436132231934e+000°)
2.30144181740821e+008	(-1.61459646741057e+002dB,9.69126880875959e+000°)
2.30674718871977e+008	(-1.61621680386947e+002dB,9.66823176489657e+000°)
2.31206479017529e+008	(-1.61783704520013e+002dB,9.64525003956839e+000°)
2.31739464996818e+008	(-1.61945719185549e+002dB,9.62232348211667e+000°)
2.32273679635681e+008	(-1.62107724428621e+002dB,9.59945194238410e+000°)
2.32809125766471e+008	(-1.62269720294077e+002dB,9.57663527071213e+000°)
2.33345806228070e+008	(-1.62431706826543e+002dB,9.55387331793865e+000°)
2.33883723865905e+008	(-1.62593684070425e+002dB,9.53116593539558e+000°)
2.34422881531962e+008	(-1.62755652069911e+002dB,9.50851297490667e+000°)
2.34963282084800e+008	(-1.62917610868973e+002dB,9.48591428878510e+000°)
2.35504928389570e+008	(-1.63079560511365e+002dB,9.46336972983129e+000°)
2.36047823318027e+008	(-1.63241501040626e+002dB,9.44087915133057e+000°)
2.36591969748545e+008	(-1.63403432500083e+002dB,9.41844240705095e+000°)
2.37137370566135e+008	(-1.63565354932848e+002dB,9.39605935124087e+000°)
2.37684028662457e+008	(-1.63727268381823e+002dB,9.37372983862702e+000°)
2.38231946935838e+008	(-1.63889172889699e+002dB,9.35145372441204e+000°)
2.38781128291287e+008	(-1.64051068498957e+002dB,9.32923086427243e+000°)
2.39331575640508e+008	(-1.64212955251870e+002dB,9.30706111435629e+000°)
2.39883291901918e+008	(-1.64374833190504e+002dB,9.28494433128115e+000°)
2.40436280000662e+008	(-1.64536702356719e+002dB,9.26288037213189e+000°)
2.40990542868628e+008	(-1.64698562792168e+002dB,9.24086909445849e+000°)
2.41546083444462e+008	(-1.64860414538303e+002dB,9.21891035627399e+000°)
2.42102904673586e+008	(-1.65022257636370e+002dB,9.19700401605231e+000°)
2.42661009508210e+008	(-1.65184092127415e+002dB,9.17514993272620e+000°)
2.43220400907350e+008	(-1.65345918052283e+002dB,9.15334796568509e+000°)
2.43781081836843e+008	(-1.65507735451618e+002dB,9.13159797477307e+000°)
2.44343055269365e+008	(-1.65669544365865e+002dB,9.10989982028680e+000°)
2.44906324184442e+008	(-1.65831344835274e+002dB,9.08825336297343e+000°)
2.45470891568471e+008	(-1.65993136899894e+002dB,9.06665846402860e+000°)
2.46036760414730e+008	(-1.66154920599581e+002dB,9.04511498509440e+000°)
2.46603933723402e+008	(-1.66316695973997e+002dB,9.02362278825735e+000°)
2.47172414501581e+008	(-1.66478463062607e+002dB,9.00218173604639e+000°)
2.47742205763296e+008	(-1.66640221904687e+002dB,8.98079169143092e+000°)
2.48313310529524e+008	(-1.66801972539318e+002dB,8.95945251781879e+000°)
2.48885731828206e+008	(-1.66963715005392e+002dB,8.93816407905432e+000°)
2.49459472694263e+008	(-1.67125449341610e+002dB,8.91692623941639e+000°)
2.50034536169610e+008	(-1.67287175586487e+002dB,8.89573886361648e+000°)
2.50610925303178e+008	(-1.67448893778347e+002dB,8.87460181679673e+000°)
2.51188643150925e+008	(-1.67610603955329e+002dB,8.85351496452799e+000°)
2.51767692775852e+008	(-1.67772306155384e+002dB,8.83247817280799e+000°)
2.52348077248024e+008	(-1.67934000416281e+002dB,8.81149130805938e+000°)
2.52929799644581e+008	(-1.68095686775603e+002dB,8.79055423712786e+000°)
2.53512863049757e+008	(-1.68257365270750e+002dB,8.76966682728031e+000°)
2.54097270554897e+008	(-1.68419035938941e+002dB,8.74882894620292e+000°)
2.54683025258471e+008	(-1.68580698817213e+002dB,8.72804046199936e+000°)
2.55270130266091e+008	(-1.68742353942422e+002dB,8.70730124318890e+000°)
2.55858588690531e+008	(-1.68904001351247e+002dB,8.68661115870464e+000°)
2.56448403651738e+008	(-1.69065641080186e+002dB,8.66597007789161e+000°)
2.57039578276852e+008	(-1.69227273165562e+002dB,8.64537787050504e+000°)
2.57632115700223e+008	(-1.69388897643518e+002dB,8.62483440670851e+000°)
2.58226019063425e+008	(-1.69550514550025e+002dB,8.60433955707219e+000°)
2.58821291515275e+008	(-1.69712123920878e+002dB,8.58389319257106e+000°)
2.59417936211847e+008	(-1.69873725791696e+002dB,8.56349518458313e+000°)
2.60015956316493e+008	(-1.70035320197928e+002dB,8.54314540488771e+000°)
2.60615354999855e+008	(-1.70196907174850e+002dB,8.52284372566364e+000°)
2.61216135439886e+008	(-1.70358486757565e+002dB,8.50259001948755e+000°)
2.61818300821864e+008	(-1.70520058981008e+002dB,8.48238415933220e+000°)
2.62421854338409e+008	(-1.70681623879942e+002dB,8.46222601856465e+000°)
2.63026799189503e+008	(-1.70843181488966e+002dB,8.44211547094469e+000°)
2.63633138582503e+008	(-1.71004731842505e+002dB,8.42205239062302e+000°)
2.64240875732160e+008	(-1.71166274974821e+002dB,8.40203665213966e+000°)
2.64850013860635e+008	(-1.71327810920010e+002dB,8.38206813042223e+000°)
2.65460556197519e+008	(-1.71489339712001e+002dB,8.36214670078429e+000°)
2.66072505979846e+008	(-1.71650861384561e+002dB,8.34227223892369e+000°)
2.66685866452112e+008	(-1.71812375971290e+002dB,8.32244462092093e+000°)
2.67300640866296e+008	(-1.71973883505628e+002dB,8.30266372323750e+000°)
2.67916832481867e+008	(-1.72135384020852e+002dB,8.28292942271429e+000°)
2.68534444565815e+008	(-1.72296877550080e+002dB,8.26324159656994e+000°)
2.69153480392656e+008	(-1.72458364126266e+002dB,8.24360012239925e+000°)
2.69773943244456e+008	(-1.72619843782207e+002dB,8.22400487817157e+000°)
2.70395836410848e+008	(-1.72781316550542e+002dB,8.20445574222923e+000°)
2.71019163189048e+008	(-1.72942782463750e+002dB,8.18495259328593e+000°)
2.71643926883872e+008	(-1.73104241554155e+002dB,8.16549531042521e+000°)
2.72270130807755e+008	(-1.73265693853924e+002dB,8.14608377309884e+000°)
2.72897778280768e+008	(-1.73427139395068e+002dB,8.12671786112530e+000°)
2.73526872630635e+008	(-1.73588578209443e+002dB,8.10739745468822e+000°)
2.74157417192752e+008	(-1.73750010328753e+002dB,8.08812243433485e+000°)
2.74789415310203e+008	(-1.73911435784548e+002dB,8.06889268097453e+000°)
2.75422870333780e+008	(-1.74072854608225e+002dB,8.04970807587720e+000°)
2.76057785621998e+008	(-1.74234266831030e+002dB,8.03056850067182e+000°)
2.76694164541114e+008	(-1.74395672484059e+002dB,8.01147383734496e+000°)
2.77332010465147e+008	(-1.74557071598256e+002dB,7.99242396823922e+000°)
2.77971326775892e+008	(-1.74718464204417e+002dB,7.97341877605182e+000°)
2.78612116862940e+008	(-1.74879850333191e+002dB,7.95445814383308e+000°)
2.79254384123696e+008	(-1.75041230015075e+002dB,7.93554195498495e+000°)
2.79898131963399e+008	(-1.75202603280424e+002dB,7.91667009325958e+000°)
2.80543363795134e+008	(-1.75363970159444e+002dB,7.89784244275786e+000°)
2.81190083039856e+008	(-1.75525330682195e+002dB,7.87905888792795e+000°)
2.81838293126408e+008	(-1.75686684878593e+002dB,7.86031931356389e+000°)
2.82487997491533e+008	(-1.75848032778410e+002dB,7.84162360480412e+000°)
2.83139199579900e+008	(-1.76009374411275e+002dB,7.82297164713013e+000°)
2.83791902844118e+008	(-1.76170709806673e+002dB,7.80436332636497e+000°)
2.84446110744753e+008	(-1.76332038993950e+002dB,7.78579852867192e+000°)
2.85101826750353e+008	(-1.76493362002307e+002dB,7.76727714055303e+000°)
2.85759054337456e+008	(-1.76654678860806e+002dB,7.74879904884780e+000°)
2.86417796990620e+008	(-1.76815989598371e+002dB,7.73036414073172e+000°)
2.87078058202431e+008	(-1.76977294243785e+002dB,7.71197230371500e+000°)
2.87739841473528e+008	(-1.77138592825693e+002dB,7.69362342564109e+000°)
2.88403150312622e+008	(-1.77299885372601e+002dB,7.67531739468542e+000°)
2.89067988236509e+008	(-1.77461171912881e+002dB,7.65705409935400e+000°)
2.89734358770093e+008	(-1.77622452474767e+002dB,7.63883342848208e+000°)
2.90402265446406e+008	(-1.77783727086357e+002dB,7.62065527123285e+000°)
2.91071711806621e+008	(-1.77944995775614e+002dB,7.60251951709605e+000°)
2.91742701400077e+008	(-1.78106258570367e+002dB,7.58442605588672e+000°)
2.92415237784294e+008	(-1.78267515498312e+002dB,7.56637477774384e+000°)
2.93089324524993e+008	(-1.78428766587012e+002dB,7.54836557312905e+000°)
2.93764965196113e+008	(-1.78590011863897e+002dB,7.53039833282531e+000°)
2.94442163379836e+008	(-1.78751251356265e+002dB,7.51247294793569e+000°)
2.95120922666599e+008	(-1.78912485091284e+002dB,7.49458930988198e+000°)
2.95801246655115e+008	(-1.79073713095993e+002dB,7.47674731040350e+000°)
2.96483138952394e+008	(-1.79234935397297e+002dB,7.45894684155580e+000°)
2.97166603173762e+008	(-1.79396152021977e+002dB,7.44118779570936e+000°)
2.97851642942879e+008	(-1.79557362996682e+002dB,7.42347006554840e+000°)
2.98538261891755e+008	(-1.79718568347936e+002dB,7.40579354406959e+000°)
2.99226463660778e+008	(-1.79879768102133e+002dB,7.38815812458078e+000°)
2.99916251898724e+008	(-1.80040962285543e+002dB,7.37056370069985e+000°)
3.00607630262782e+008	(-1.80202150924310e+002dB,7.35301016635337e+000°)
3.01300602418571e+008	(-1.80363334044450e+002dB,7.33549741577547e+000°)
3.01995172040161e+008	(-1.80524511671859e+002dB,7.31802534350658e+000°)
3.02691342810089e+008	(-1.80685683832305e+002dB,7.30059384439221e+000°)
3.03389118419386e+008	(-1.80846850551434e+002dB,7.28320281358179e+000°)
3.04088502567587e+008	(-1.81008011854771e+002dB,7.26585214652740e+000°)
3.04789498962757e+008	(-1.81169167767716e+002dB,7.24854173898266e+000°)
3.05492111321510e+008	(-1.81330318315549e+002dB,7.23127148700150e+000°)
3.06196343369026e+008	(-1.81491463523429e+002dB,7.21404128693699e+000°)
3.06902198839074e+008	(-1.81652603416396e+002dB,7.19685103544015e+000°)
3.07609681474029e+008	(-1.81813738019367e+002dB,7.17970062945882e+000°)
3.08318795024893e+008	(-1.81974867357143e+002dB,7.16258996623650e+000°)
3.09029543251317e+008	(-1.82135991454405e+002dB,7.14551894331113e+000°)
3.09741929921616e+008	(-1.82297110335717e+002dB,7.12848745851404e+000°)
3.10455958812793e+008	(-1.82458224025524e+002dB,7.11149540996872e+000°)
3.11171633710559e+008	(-1.82619332548155e+002dB,7.09454269608975e+000°)
3.11888958409351e+008	(-1.82780435927824e+002dB,7.07762921558163e+000°)
3.12607936712353e+008	(-1.82941534188629e+002dB,7.06075486743768e+000°)
3.13328572431516e+008	(-1.83102627354551e+002dB,7.04391955093891e+000°)
3.14050869387579e+008	(-1.83263715449458e+002dB,7.02712316565292e+000°)
3.14774831410088e+008	(-1.83424798497105e+002dB,7.01036561143275e+000°)
3.15500462337419e+008	(-1.83585876521132e+002dB,6.99364678841585e+000°)
3.16227766016795e+008	(-1.83746949545067e+002dB,6.97696659702295e+000°)
3.16956746304306e+008	(-1.83908017592326e+002dB,6.96032493795695e+000°)
3.17687407064934e+008	(-1.84069080686212e+002dB,6.94372171220187e+000°)
3.18419752172569e+008	(-1.84230138849919e+002dB,6.92715682102175e+000°)
3.19153785510032e+008	(-1.84391192106529e+002dB,6.91063016595960e+000°)
3.19889510969096e+008	(-1.84552240479014e+002dB,6.89414164883631e+000°)
3.20626932450503e+008	(-1.84713283990237e+002dB,6.87769117174962e+000°)
3.21366053863988e+008	(-1.84874322662952e+002dB,6.86127863707301e+000°)
3.22106879128299e+008	(-1.85035356519804e+002dB,6.84490394745473e+000°)
3.22849412171219e+008	(-1.85196385583330e+002dB,6.82856700581665e+000°)
3.23593656929584e+008	(-1.85357409875962e+002dB,6.81226771535334e+000°)
3.24339617349305e+008	(-1.85518429420022e+002dB,6.79600597953094e+000°)
3.25087297385390e+008	(-1.85679444237727e+002dB,6.77978170208617e+000°)
3.25836701001964e+008	(-1.85840454351190e+002dB,6.76359478702532e+000°)
3.26587832172291e+008	(-1.86001459782415e+002dB,6.74744513862320e+000°)
3.27340694878793e+008	(-1.86162460553305e+002dB,6.73133266142213e+000°)
3.28095293113074e+008	(-1.86323456685656e+002dB,6.71525726023099e+000°)
3.28851630875938e+008	(-1.86484448201163e+002dB,6.69921884012411e+000°)
3.29609712177412e+008	(-1.86645435121415e+002dB,6.68321730644037e+000°)
3.30369541036769e+008	(-1.86806417467899e+002dB,6.66725256478217e+000°)
3.31131121482545e+008	(-1.86967395262003e+002dB,6.65132452101442e+000°)
3.31894457552565e+008	(-1.87128368525008e+002dB,6.63543308126360e+000°)
3.32659553293959e+008	(-1.87289337278099e+002dB,6.61957815191675e+000°)
3.33426412763189e+008	(-1.87450301542356e+002dB,6.60375963962052e+000°)
3.34195040026068e+008	(-1.87611261338762e+002dB,6.58797745128017e+000°)
3.34965439157781e+008	(-1.87772216688199e+002dB,6.57223149405864e+000°)
3.35737614242908e+008	(-1.87933167611449e+002dB,6.55652167537558e+000°)
3.36511569375444e+008	(-1.88094114129197e+002dB,6.54084790290639e+000°)
3.37287308658822e+008	(-1.88255056262028e+002dB,6.52521008458127e+000°)
3.38064836205935e+008	(-1.88415994030431e+002dB,6.50960812858430e+000°)
3.38844156139156e+008	(-1.88576927454797e+002dB,6.49404194335245e+000°)
3.39625272590361e+008	(-1.88737856555419e+002dB,6.47851143757471e+000°)
3.40408189700954e+008	(-1.88898781352496e+002dB,6.46301652019111e+000°)
3.41192911621881e+008	(-1.89059701866130e+002dB,6.44755710039181e+000°)
3.41979442513661e+008	(-1.89220618116326e+002dB,6.43213308761619e+000°)
3.42767786546403e+008	(-1.89381530122997e+002dB,6.41674439155191e+000°)
3.43557947899827e+008	(-1.89542437905960e+002dB,6.40139092213402e+000°)
3.44349930763291e+008	(-1.89703341484938e+002dB,6.38607258954406e+000°)
3.45143739335808e+008	(-1.89864240879560e+002dB,6.37078930420910e+000°)
3.45939377826074e+008	(-1.90025136109364e+002dB,6.35554097680092e+000°)
3.46736850452483e+008	(-1.90186027193793e+002dB,6.34032751823506e+000°)
3.47536161443157e+008	(-1.90346914152199e+002dB,6.32514883966996e+000°)
3.48337315035963e+008	(-1.90507797003843e+002dB,6.31000485250603e+000°)
3.49140315478538e+008	(-1.90668675767892e+002dB,6.29489546838487e+000°)
3.49945167028309e+008	(-1.90829550463426e+002dB,6.27982059918825e+000°)
3.50751873952519e+008	(-1.90990421109431e+002dB,6.26478015703735e+000°)
3.51560440528249e+008	(-1.91151287724806e+002dB,6.24977405429184e+000°)
3.52370871042438e+008	(-1.91312150328358e+002dB,6.23480220354906e+000°)
3.53183169791908e+008	(-1.91473008938807e+002dB,6.21986451764309e+000°)
3.53997341083385e+008	(-1.91633863574784e+002dB,6.20496090964394e+000°)
3.54813389233526e+008	(-1.91794714254830e+002dB,6.19009129285672e+000°)
3.55631318568936e+008	(-1.91955560997400e+002dB,6.17525558082073e+000°)
3.56451133426194e+008	(-1.92116403820861e+002dB,6.16045368730867e+000°)
3.57272838151879e+008	(-1.92277242743495e+002dB,6.14568552632578e+000°)
3.58096437102586e+008	(-1.92438077783494e+002dB,6.13095101210899e+000°)
3.58921934644955e+008	(-1.92598908958966e+002dB,6.11625005912613e+000°)
3.59749335155692e+008	(-1.92759736287933e+002dB,6.10158258207504e+000°)
3.60578643021592e+008	(-1.92920559788333e+002dB,6.08694849588282e+000°)
3.61409862639563e+008	(-1.93081379478017e+002dB,6.07234771570494e+000°)
3.62242998416648e+008	(-1.93242195374753e+002dB,6.05778015692449e+000°)
3.63078054770051e+008	(-1.93403007496225e+002dB,6.04324573515131e+000°)
3.63915036127156e+008	(-1.93563815860032e+002dB,6.02874436622121e+000°)
3.64753946925557e+008	(-1.93724620483692e+002dB,6.01427596619517e+000°)
3.65594791613074e+008	(-1.93885421384638e+002dB,5.99984045135853e+000°)
3.66437574647782e+008	(-1.94046218580222e+002dB,5.98543773822019e+000°)
3.67282300498033e+008	(-1.94207012087715e+002dB,5.97106774351183e+000°)
3.68128973642480e+008	(-1.94367801924304e+002dB,5.95673038418711e+000°)
3.68977598570099e+008	(-1.94528588107095e+002dB,5.94242557742090e+000°)
3.69828179780214e+008	(-1.94689370653117e+002dB,5.92815324060845e+000°)
3.70680721782524e+008	(-1.94850149579313e+002dB,5.91391329136469e+000°)
3.71535229097120e+008	(-1.95010924902550e+002dB,5.89970564752339e+000°)
3.72391706254516e+008	(-1.95171696639614e+002dB,5.88553022713641e+000°)
3.73250157795668e+008	(-1.95332464807213e+002dB,5.87138694847295e+000°)
3.74110588272001e+008	(-1.95493229421973e+002dB,5.85727573001877e+000°)
3.74973002245431e+008	(-1.95653990500445e+002dB,5.84319649047540e+000°)
3.75837404288391e+008	(-1.95814748059100e+002dB,5.82914914875946e+000°)
3.76703798983856e+008	(-1.95975502114332e+002dB,5.81513362400183e+000°)
3.77572190925363e+008	(-1.96136252682458e+002dB,5.80114983554695e+000°)
3.78442584717040e+008	(-1.96296999779716e+002dB,5.78719770295203e+000°)
3.79314984973629e+008	(-1.96457743422271e+002dB,5.77327714598636e+000°)
3.80189396320508e+008	(-1.96618483626208e+002dB,5.75938808463052e+000°)
3.81065823393719e+008	(-1.96779220407539e+002dB,5.74553043907568e+000°)
3.81944270839993e+008	(-1.96939953782198e+002dB,5.73170412972286e+000°)
3.82824743316769e+008	(-1.97100683766047e+002dB,5.71790907718218e+000°)
3.83707245492225e+008	(-1.97261410374871e+002dB,5.70414520227216e+000°)
3.84591782045299e+008	(-1.97422133624380e+002dB,5.69041242601896e+000°)
3.85478357665717e+008	(-1.97582853530212e+002dB,5.67671066965573e+000°)
3.86366977054015e+008	(-1.97743570107930e+002dB,5.66303985462183e+000°)
3.87257644921562e+008	(-1.97904283373024e+002dB,5.64939990256212e+000°)
3.88150365990593e+008	(-1.98064993340913e+002dB,5.63579073532629e+000°)
3.89045144994226e+008	(-1.98225700026939e+002dB,5.62221227496814e+000°)
3.89941986676488e+008	(-1.98386403446375e+002dB,5.60866444374484e+000°)
3.90840895792347e+008	(-1.98547103614422e+002dB,5.59514716411628e+000°)
3.91741877107728e+008	(-1.98707800546209e+002dB,5.58166035874435e+000°)
3.92644935399544e+008	(-1.98868494256792e+002dB,5.56820395049224e+000°)
3.93550075455722e+008	(-1.99029184761159e+002dB,5.55477786242376e+000°)
3.94457302075223e+008	(-1.99189872074225e+002dB,5.54138201780266e+000°)
3.95366620068072e+008	(-1.99350556210837e+002dB,5.52801634009192e+000°)
3.96278034255383e+008	(-1.99511237185771e+002dB,5.51468075295309e+000°)
3.97191549469384e+008	(-1.99671915013733e+002dB,5.50137518024562e+000°)
3.98107170553441e+008	(-1.99832589709361e+002dB,5.48809954602615e+000°)
3.99024902362085e+008	(-1.99993261287223e+002dB,5.47485377454786e+000°)
3.99944749761041e+008	(-2.00153929761819e+002dB,5.46163779025982e+000°)
4.00866717627246e+008	(-2.00314595147581e+002dB,5.44845151780627e+000°)
4.01790810848883e+008	(-2.00475257458873e+002dB,5.43529488202603e+000°)
4.02717034325402e+008	(-2.00635916709991e+002dB,5.42216780795176e+000°)
4.03645392967548e+008	(-2.00796572915164e+002dB,5.40907022080935e+000°)
4.04575891697385e+008	(-2.00957226088555e+002dB,5.39600204601729e+000°)
4.05508535448326e+008	(-2.01117876244260e+002dB,5.38296320918593e+000°)
4.06443329165155e+008	(-2.01278523396307e+002dB,5.36995363611694e+000°)
4.07380277804055e+008	(-2.01439167558661e+002dB,5.35697325280256e+000°)
4.08319386332634e+008	(-2.01599808745219e+002dB,5.34402198542504e+000°)
4.09260659729953e+008	(-2.01760446969814e+002dB,5.33109976035596e+000°)
4.10204102986548e+008	(-2.01921082246213e+002dB,5.31820650415559e+000°)
4.11149721104464e+008	(-2.02081714588120e+002dB,5.30534214357227e+000°)
4.12097519097271e+008	(-2.02242344009173e+002dB,5.29250660554176e+000°)
4.13047501990102e+008	(-2.02402970522947e+002dB,5.27969981718666e+000°)
4.13999674819671e+008	(-2.02563594142953e+002dB,5.26692170581568e+000°)
4.14954042634304e+008	(-2.02724214882637e+002dB,5.25417219892315e+000°)
4.15910610493963e+008	(-2.02884832755385e+002dB,5.24145122418828e+000°)
4.16869383470276e+008	(-2.03045447774517e+002dB,5.22875870947462e+000°)
4.17830366646562e+008	(-2.03206059953292e+002dB,5.21609458282941e+000°)
4.18793565117858e+008	(-2.03366669304907e+002dB,5.20345877248296e+000°)
4.19758983990947e+008	(-2.03527275842497e+002dB,5.19085120684807e+000°)
4.20726628384384e+008	(-2.03687879579135e+002dB,5.17827181451940e+000°)
4.21696503428522e+008	(-2.03848480527832e+002dB,5.16572052427286e+000°)
4.22668614265542e+008	(-2.04009078701540e+002dB,5.15319726506502e+000°)
4.23642966049480e+008	(-2.04169674113147e+002dB,5.14070196603251e+000°)
4.24619563946252e+008	(-2.04330266775485e+002dB,5.12823455649142e+000°)
4.25598413133682e+008	(-2.04490856701321e+002dB,5.11579496593670e+000°)
4.26579518801531e+008	(-2.04651443903365e+002dB,5.10338312404156e+000°)
4.27562886151525e+008	(-2.04812028394267e+002dB,5.09099896065691e+000°)
4.28548520397378e+008	(-2.04972610186618e+002dB,5.07864240581075e+000°)
4.29536426764826e+008	(-2.05133189292949e+002dB,5.06631338970757e+000°)
4.30526610491649e+008	(-2.05293765725733e+002dB,5.05401184272781e+000°)
4.31519076827703e+008	(-2.05454339497384e+002dB,5.04173769542723e+000°)
4.32513831034946e+008	(-2.05614910620258e+002dB,5.02949087853639e+000°)
4.33510878387466e+008	(-2.05775479106653e+002dB,5.01727132296000e+000°)
4.34510224171509e+008	(-2.05936044968810e+002dB,5.00507895977643e+000°)
4.35511873685506e+008	(-2.06096608218912e+002dB,4.99291372023707e+000°)
